거래년월일,거래량
2021-07-28,225505.0
2021-07-29,0.0
2021-07-30,198705.0
2021-07-31,118985.0
2021-08-01,0.0
2021-08-02,175735.0
2021-08-03,160540.0
2021-08-04,0.0
2021-08-05,139732.0
2021-08-06,114183.0
2021-08-07,21650.0
2021-08-08,0.0
2021-08-09,144970.0
2021-08-10,0.0
2021-08-11,106385.0
2021-08-12,105948.0
2021-08-13,95610.0
2021-08-14,115004.0
2021-08-15,0.0
2021-08-16,0.0
2021-08-17,150825.0
2021-08-18,117303.0
2021-08-19,0.0
2021-08-20,141818.0
2021-08-21,107038.0
2021-08-22,0.0
2021-08-23,0.0
2021-08-24,96130.0
2021-08-25,79661.0
2021-08-26,0.0
2021-08-27,89698.0
2021-08-28,56610.0
2021-08-29,0.0
2021-08-30,0.0
2021-08-31,0.0
2021-09-01,51320.0
2021-09-02,46360.0
2021-09-03,0.0
2021-09-04,38510.0
2021-09-05,0.0
2021-09-06,43585.0
2021-09-07,0.0
2021-09-08,0.0
2021-09-09,32215.0
2021-09-10,34653.0
2021-09-11,23040.0
2021-09-12,0.0
2021-09-13,49365.0
2021-09-14,31450.0
2021-09-15,44250.0
2021-09-16,57154.0
2021-09-17,72347.0
2021-09-18,37049.0
2021-09-19,1400.0
2021-09-20,0.0
2021-09-21,0.0
2021-09-22,0.0
2021-09-23,0.0
2021-09-24,37221.0
2021-09-25,24300.0
2021-09-26,0.0
2021-09-27,28885.0
2021-09-28,13774.0
2021-09-29,11980.0
2021-09-30,8230.0
2021-10-01,18420.0
2021-10-02,16115.0
2021-10-03,0.0
2021-10-04,10665.0
2021-10-05,4490.0
2021-10-06,7650.0
2021-10-07,11570.0
2021-10-08,15330.0
2021-10-09,7840.0
2021-10-10,0.0
2021-10-11,8840.0
2021-10-12,2570.0
2021-10-13,10165.0
2021-10-14,6020.0
2021-10-15,7970.0
2021-10-16,3290.0
2021-10-17,0.0
2021-10-18,5340.0
2021-10-19,2000.0
2021-10-20,1860.0
2021-10-21,3000.0
2021-10-22,2950.0
2021-10-23,700.0
2021-10-24,0.0
2021-10-25,3115.0
2021-10-26,1160.0
2021-10-27,1870.0
2021-10-28,0.0
2021-10-29,1240.0
2021-10-30,0.0
2021-10-31,0.0
2021-11-01,530.0
2021-11-02,0.0
2021-11-03,440.0
2021-11-04,2140.0
2021-11-05,1470.0
2021-11-06,730.0
2021-11-07,0.0
2021-11-08,0.0
2021-11-09,0.0
2021-11-10,0.0
2021-11-11,0.0
2021-11-12,150.0
2021-11-13,1100.0
2021-11-14,0.0
2021-11-15,0.0
2021-11-16,0.0
2021-11-17,0.0
2021-11-18,100.0
2021-11-19,0.0
2021-11-20,370.0
2021-11-21,0.0
2021-11-22,0.0
2021-11-23,0.0
2021-11-24,160.0
2021-11-25,190.0
2021-11-26,0.0
2021-11-27,340.0
2021-11-28,0.0
2021-11-29,0.0
2021-11-30,0.0
2021-12-01,0.0
2021-12-02,0.0
2021-12-03,0.0
2021-12-04,0.0
2021-12-05,0.0
2021-12-06,0.0
2021-12-07,905.0
2021-12-08,410.0
2021-12-09,680.0
2021-12-10,370.0
2021-12-11,355.0
2021-12-12,0.0
2021-12-13,10.0
2021-12-14,0.0
2021-12-15,790.0
2021-12-16,1020.0
2021-12-17,385.0
2021-12-18,1130.0
2021-12-19,0.0
2021-12-20,1050.0
2021-12-21,70.0
2021-12-22,1080.0
2021-12-23,0.0
2021-12-24,1040.0
2021-12-25,0.0
2021-12-26,0.0
2021-12-27,0.0
2021-12-28,930.0
2021-12-29,150.0
2021-12-30,550.0
2021-12-31,0.0
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,210.0
2022-01-04,0.0
2022-01-05,1680.0
2022-01-06,1430.0
2022-01-07,1260.0
2022-01-08,1450.0
2022-01-09,0.0
2022-01-10,990.0
2022-01-11,0.0
2022-01-12,520.0
2022-01-13,310.0
2022-01-14,2330.0
2022-01-15,2243.0
2022-01-16,0.0
2022-01-17,1390.0
2022-01-18,700.0
2022-01-19,5760.0
2022-01-20,7911.0
2022-01-21,7672.0
2022-01-22,4780.0
2022-01-23,0.0
2022-01-24,17030.0
2022-01-25,15037.0
2022-01-26,12806.0
2022-01-27,21591.0
2022-01-28,10338.0
2022-01-29,15150.0
2022-01-30,4489.0
2022-01-31,350.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,8726.0
2022-02-05,12352.0
2022-02-06,0.0
2022-02-07,12158.0
2022-02-08,12355.0
2022-02-09,14435.0
2022-02-10,15025.0
2022-02-11,24299.0
2022-02-12,50000.0
2022-02-13,0.0
2022-02-14,48248.0
2022-02-15,34407.0
2022-02-16,51263.0
2022-02-17,54089.0
2022-02-18,50342.0
2022-02-19,73607.0
2022-02-20,0.0
2022-02-21,101266.0
2022-02-22,51090.0
2022-02-23,96211.0
2022-02-24,88072.0
2022-02-25,0.0
2022-02-26,174749.0
2022-02-27,0.0
2022-02-28,146160.0
2022-03-01,121463.0
2022-03-02,239096.0
2022-03-03,213210.0
2022-03-04,231146.0
2022-03-05,245772.0
2022-03-06,0.0
2022-03-07,250711.0
2022-03-08,161737.0
2022-03-09,247061.0
2022-03-10,234552.0
2022-03-11,264553.0
2022-03-12,274513.0
2022-03-13,0.0
2022-03-14,236345.0
2022-03-15,178512.0
2022-03-16,199019.0
2022-03-17,145357.0
2022-03-18,190017.0
2022-03-19,251075.0
2022-03-20,0.0
2022-03-21,167666.0
2022-03-22,120407.0
2022-03-23,146249.0
2022-03-24,198760.0
2022-03-25,232448.0
2022-03-26,246371.0
2022-03-27,0.0
2022-03-28,211694.0
2022-03-29,151047.0
2022-03-30,202198.0
2022-03-31,199714.0
2022-04-01,248079.0
2022-04-02,293396.0
2022-04-03,0.0
2022-04-04,248933.0
2022-04-05,231648.0
2022-04-06,257801.0
2022-04-07,300957.0
2022-04-08,302457.0
2022-04-09,367501.0
2022-04-10,0.0
2022-04-11,322512.0
2022-04-12,230241.0
2022-04-13,282879.0
2022-04-14,258756.0
2022-04-15,380209.0
2022-04-16,376307.0
2022-04-17,0.0
2022-04-18,269392.0
2022-04-19,262450.0
2022-04-20,361692.0
2022-04-21,440807.0
2022-04-22,556073.0
2022-04-23,726203.0
2022-04-24,0.0
2022-04-25,552622.0
2022-04-26,521239.0
2022-04-27,595775.0
2022-04-28,553854.0
2022-04-29,694702.0
2022-04-30,791989.0
2022-05-01,0.0
2022-05-02,718187.0
2022-05-03,526808.0
2022-05-04,805841.0
2022-05-05,801496.0
2022-05-06,925908.0
2022-05-07,1009213.0
2022-05-08,0.0
2022-05-09,663360.0
2022-05-10,703685.0
2022-05-11,1174062.0
2022-05-12,944138.0
2022-05-13,986731.0
2022-05-14,1029587.0
2022-05-15,0.0
2022-05-16,785067.0
2022-05-17,652636.0
2022-05-18,0.0
2022-05-19,886397.0
2022-05-20,1047130.0
2022-05-21,1053588.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,860390.0
2022-05-25,1049112.0
2022-05-26,1120936.0
2022-05-27,1094356.0
2022-05-28,1212597.0
2022-05-29,0.0
2022-05-30,914287.0
2022-05-31,668374.0
2022-06-01,848663.0
2022-06-02,969272.0
2022-06-03,888897.0
2022-06-04,960355.0
2022-06-05,0.0
2022-06-06,652052.0
2022-06-07,642440.0
2022-06-08,660461.0
2022-06-09,768305.0
2022-06-10,755495.0
2022-06-11,791877.0
2022-06-12,0.0
2022-06-13,688219.0
2022-06-14,622337.0
2022-06-15,859266.0
2022-06-16,904149.0
2022-06-17,887915.0
2022-06-18,886073.0
2022-06-19,0.0
2022-06-20,736461.0
2022-06-21,559577.0
2022-06-22,529785.0
2022-06-23,508590.0
2022-06-24,733764.0
2022-06-25,712940.0
2022-06-26,0.0
2022-06-27,604670.0
2022-06-28,468818.0
2022-06-29,557600.0
2022-06-30,578378.0
2022-07-01,647538.0
2022-07-02,618075.0
2022-07-03,0.0
2022-07-04,467900.0
2022-07-05,388215.0
2022-07-06,476790.0
2022-07-07,457430.0
2022-07-08,511295.0
2022-07-09,470165.0
2022-07-10,0.0
2022-07-11,294870.0
2022-07-12,268954.0
2022-07-13,241458.0
2022-07-14,313787.0
2022-07-15,313525.0
2022-07-16,257255.0
2022-07-17,0.0
2022-07-18,118041.0
2022-07-19,0.0
2022-07-20,149623.0
2022-07-21,131387.0
2022-07-22,175557.0
2022-07-23,214170.0
2022-07-24,0.0
2022-07-25,135314.0
2022-07-26,126325.0
2022-07-27,130911.0
2022-07-28,151075.0
2022-07-29,137608.0
2022-07-30,161772.0
2022-07-31,0.0
2022-08-01,73910.0
2022-08-02,102520.0
2022-08-03,95475.0
2022-08-04,112889.0
2022-08-05,107775.0
2022-08-06,31550.0
2022-08-07,0.0
2022-08-08,146190.0
2022-08-09,122930.0
2022-08-10,94400.0
2022-08-11,68625.0
2022-08-12,92910.0
2022-08-13,69786.0
2022-08-14,0.0
2022-08-15,56297.0
2022-08-16,41515.0
2022-08-17,27993.0
2022-08-18,39595.0
2022-08-19,72998.0
2022-08-20,26155.0
2022-08-21,0.0
2022-08-22,35370.0
2022-08-23,18815.0
2022-08-24,23101.0
2022-08-25,16305.0
2022-08-26,41258.0
2022-08-27,33283.0
2022-08-28,0.0
2022-08-29,13520.0
2022-08-30,10186.0
2022-08-31,17650.0
2022-09-01,14597.0
2022-09-02,11281.0
2022-09-03,10608.0
2022-09-04,0.0
2022-09-05,14673.0
2022-09-06,7344.0
2022-09-07,16179.0
2022-09-08,27119.0
2022-09-09,3770.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,4790.0
2022-09-14,15680.0
2022-09-15,16540.0
2022-09-16,14170.0
2022-09-17,18490.0
2022-09-18,0.0
2022-09-19,9230.0
2022-09-20,13850.0
2022-09-21,10260.0
2022-09-22,13745.0
2022-09-23,11940.0
2022-09-24,14050.0
2022-09-25,0.0
2022-09-26,5216.0
2022-09-27,8340.0
2022-09-28,15735.0
2022-09-29,17090.0
2022-09-30,10290.0
2022-10-01,12865.0
2022-10-02,0.0
2022-10-03,5470.0
2022-10-04,3990.0
2022-10-05,7970.0
2022-10-06,8590.0
2022-10-07,4500.0
2022-10-08,6150.0
2022-10-09,0.0
2022-10-10,1020.0
2022-10-11,4710.0
2022-10-12,2160.0
2022-10-13,2975.0
2022-10-14,2015.0
2022-10-15,3620.0
2022-10-16,0.0
2022-10-17,790.0
2022-10-18,2370.0
2022-10-19,1140.0
2022-10-20,660.0
2022-10-21,1820.0
2022-10-22,670.0
2022-10-23,0.0
2022-10-24,1090.0
2022-10-25,1050.0
2022-10-26,550.0
2022-10-27,690.0
2022-10-28,1160.0
2022-10-29,1560.0
2022-10-30,0.0
2022-10-31,450.0
2022-11-01,1030.0
2022-11-02,320.0
2022-11-03,310.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,420.0
2022-11-08,530.0
2022-11-09,0.0
2022-11-10,610.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,980.0
2022-11-17,1170.0
2022-11-18,730.0
2022-11-19,1770.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,1350.0
2022-11-24,390.0
2022-11-25,670.0
2022-11-26,1340.0
2022-11-27,0.0
2022-11-28,0.0
2022-11-29,0.0
2022-11-30,345.0
2022-12-01,1330.0
2022-12-02,72.0
2022-12-03,260.0
2022-12-04,0.0
2022-12-05,0.0
2022-12-06,0.0
2022-12-07,270.0
2022-12-08,24.0
2022-12-09,24.0
2022-12-10,180.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,804.0
2022-12-15,694.0
2022-12-16,430.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,868.0
2022-12-20,110.0
2022-12-21,1170.0
2022-12-22,70.0
2022-12-23,340.0
2022-12-24,840.0
2022-12-25,0.0
2022-12-26,720.0
2022-12-27,0.0
2022-12-28,130.0
2022-12-29,340.0
2022-12-30,670.0
2022-12-31,1855.0
